id,scenario,dataset,region,classLabel,class,x,units,value
9696,GCAM_SSP5,foresight_v1,Pakistan,Fuel,biomass,2045,Electricity Generation by Fuel (TWh),47.8801964944448
9697,GCAM_SSP5,foresight_v1,Pakistan,Fuel,biomass,2050,Electricity Generation by Fuel (TWh),59.6193090444449
9698,GCAM_SSP5,foresight_v1,Pakistan,Fuel,coal,1990,Electricity Generation by Fuel (TWh),0.0380002277777781
9699,GCAM_SSP5,foresight_v1,Pakistan,Fuel,coal,2005,Electricity Generation by Fuel (TWh),0.129010694444445
9700,GCAM_SSP5,foresight_v1,Pakistan,Fuel,coal,2010,Electricity Generation by Fuel (TWh),0.0880047500000007
9701,GCAM_SSP5,foresight_v1,Pakistan,Fuel,coal,2015,Electricity Generation by Fuel (TWh),0.147975000000001
9702,GCAM_SSP5,foresight_v1,Pakistan,Fuel,coal,2020,Electricity Generation by Fuel (TWh),1.22253610555557
9703,GCAM_SSP5,foresight_v1,Pakistan,Fuel,coal,2025,Electricity Generation by Fuel (TWh),2.73708354444447
9704,GCAM_SSP5,foresight_v1,Pakistan,Fuel,coal,2030,Electricity Generation by Fuel (TWh),4.85854871111115
9705,GCAM_SSP5,foresight_v1,Pakistan,Fuel,coal,2035,Electricity Generation by Fuel (TWh),7.93524175361117
9706,GCAM_SSP5,foresight_v1,Pakistan,Fuel,coal,2040,Electricity Generation by Fuel (TWh),13.2553463911112
9707,GCAM_SSP5,foresight_v1,Pakistan,Fuel,coal,2045,Electricity Generation by Fuel (TWh),18.6915160469446
9708,GCAM_SSP5,foresight_v1,Pakistan,Fuel,coal,2050,Electricity Generation by Fuel (TWh),23.9036595781669
9709,GCAM_SSP5,foresight_v1,Pakistan,Fuel,gas,1990,Electricity Generation by Fuel (TWh),12.669063888889
9710,GCAM_SSP5,foresight_v1,Pakistan,Fuel,gas,2005,Electricity Generation by Fuel (TWh),41.2894250000003
9711,GCAM_SSP5,foresight_v1,Pakistan,Fuel,gas,2010,Electricity Generation by Fuel (TWh),25.8804194444447
9712,GCAM_SSP5,foresight_v1,Pakistan,Fuel,gas,2015,Electricity Generation by Fuel (TWh),34.9951027777781
9713,GCAM_SSP5,foresight_v1,Pakistan,Fuel,gas,2020,Electricity Generation by Fuel (TWh),44.6318955555559
9714,GCAM_SSP5,foresight_v1,Pakistan,Fuel,gas,2025,Electricity Generation by Fuel (TWh),64.0413861111116
9715,GCAM_SSP5,foresight_v1,Pakistan,Fuel,gas,2030,Electricity Generation by Fuel (TWh),91.4828208333341
9716,GCAM_SSP5,foresight_v1,Pakistan,Fuel,gas,2035,Electricity Generation by Fuel (TWh),130.723834166668
9717,GCAM_SSP5,foresight_v1,Pakistan,Fuel,gas,2040,Electricity Generation by Fuel (TWh),197.015035277779
9718,GCAM_SSP5,foresight_v1,Pakistan,Fuel,gas,2045,Electricity Generation by Fuel (TWh),263.860805805558
9719,GCAM_SSP5,foresight_v1,Pakistan,Fuel,gas,2050,Electricity Generation by Fuel (TWh),322.626808250003
9720,GCAM_SSP5,foresight_v1,Pakistan,Fuel,geothermal,2020,Electricity Generation by Fuel (TWh),3.69898333333336
9721,GCAM_SSP5,foresight_v1,Pakistan,Fuel,geothermal,2025,Electricity Generation by Fuel (TWh),9.87049166666674
9722,GCAM_SSP5,foresight_v1,Pakistan,Fuel,geothermal,2030,Electricity Generation by Fuel (TWh),16.798438888889
9723,GCAM_SSP5,foresight_v1,Pakistan,Fuel,geothermal,2035,Electricity Generation by Fuel (TWh),20.8333250000002
9724,GCAM_SSP5,foresight_v1,Pakistan,Fuel,geothermal,2040,Electricity Generation by Fuel (TWh),20.8286361111113
9725,GCAM_SSP5,foresight_v1,Pakistan,Fuel,geothermal,2045,Electricity Generation by Fuel (TWh),20.8244083333335
9726,GCAM_SSP5,foresight_v1,Pakistan,Fuel,geothermal,2050,Electricity Generation by Fuel (TWh),20.8122388888891
9727,GCAM_SSP5,foresight_v1,Pakistan,Fuel,hydro,1990,Electricity Generation by Fuel (TWh),16.9250000000001
9728,GCAM_SSP5,foresight_v1,Pakistan,Fuel,hydro,2005,Electricity Generation by Fuel (TWh),30.8619444444447
9729,GCAM_SSP5,foresight_v1,Pakistan,Fuel,hydro,2010,Electricity Generation by Fuel (TWh),31.8111111111114
9730,GCAM_SSP5,foresight_v1,Pakistan,Fuel,hydro,2015,Electricity Generation by Fuel (TWh),34.6330555555558
9731,GCAM_SSP5,foresight_v1,Pakistan,Fuel,hydro,2020,Electricity Generation by Fuel (TWh),36.5561111111114
9732,GCAM_SSP5,foresight_v1,Pakistan,Fuel,hydro,2025,Electricity Generation by Fuel (TWh),38.479166666667
9733,GCAM_SSP5,foresight_v1,Pakistan,Fuel,hydro,2030,Electricity Generation by Fuel (TWh),40.4022222222225
9734,GCAM_SSP5,foresight_v1,Pakistan,Fuel,hydro,2035,Electricity Generation by Fuel (TWh),42.3252777777781
9735,GCAM_SSP5,foresight_v1,Pakistan,Fuel,hydro,2040,Electricity Generation by Fuel (TWh),44.2486111111115
9736,GCAM_SSP5,foresight_v1,Pakistan,Fuel,hydro,2045,Electricity Generation by Fuel (TWh),46.171666666667
9737,GCAM_SSP5,foresight_v1,Pakistan,Fuel,hydro,2050,Electricity Generation by Fuel (TWh),48.0947222222226
9738,GCAM_SSP5,foresight_v1,Pakistan,Fuel,nuclear,1990,Electricity Generation by Fuel (TWh),0.293002861111113
9739,GCAM_SSP5,foresight_v1,Pakistan,Fuel,nuclear,2005,Electricity Generation by Fuel (TWh),2.48420750000002
9740,GCAM_SSP5,foresight_v1,Pakistan,Fuel,nuclear,2010,Electricity Generation by Fuel (TWh),3.42017611111114
9741,GCAM_SSP5,foresight_v1,Pakistan,Fuel,nuclear,2015,Electricity Generation by Fuel (TWh),4.60421111111115
9742,GCAM_SSP5,foresight_v1,Pakistan,Fuel,nuclear,2020,Electricity Generation by Fuel (TWh),6.65777722222228
9743,GCAM_SSP5,foresight_v1,Pakistan,Fuel,nuclear,2025,Electricity Generation by Fuel (TWh),10.0485644444445
9744,GCAM_SSP5,foresight_v1,Pakistan,Fuel,nuclear,2030,Electricity Generation by Fuel (TWh),14.6225705555557
9745,GCAM_SSP5,foresight_v1,Pakistan,Fuel,nuclear,2035,Electricity Generation by Fuel (TWh),20.8738311111113
9746,GCAM_SSP5,foresight_v1,Pakistan,Fuel,nuclear,2040,Electricity Generation by Fuel (TWh),30.964882777778
9747,GCAM_SSP5,foresight_v1,Pakistan,Fuel,nuclear,2045,Electricity Generation by Fuel (TWh),40.215654166667
9748,GCAM_SSP5,foresight_v1,Pakistan,Fuel,nuclear,2050,Electricity Generation by Fuel (TWh),48.0879477777782
9749,GCAM_SSP5,foresight_v1,Pakistan,Fuel,refined liquids,1990,Electricity Generation by Fuel (TWh),7.74805972222228
9750,GCAM_SSP5,foresight_v1,Pakistan,Fuel,refined liquids,2005,Electricity Generation by Fuel (TWh),18.8695750000002
9751,GCAM_SSP5,foresight_v1,Pakistan,Fuel,refined liquids,2010,Electricity Generation by Fuel (TWh),33.1878500000003
9752,GCAM_SSP5,foresight_v1,Pakistan,Fuel,refined liquids,2015,Electricity Generation by Fuel (TWh),35.3560388888892
9753,GCAM_SSP5,foresight_v1,Pakistan,Fuel,refined liquids,2020,Electricity Generation by Fuel (TWh),34.1241311111114
9754,GCAM_SSP5,foresight_v1,Pakistan,Fuel,refined liquids,2025,Electricity Generation by Fuel (TWh),37.1750103888892
9755,GCAM_SSP5,foresight_v1,Pakistan,Fuel,refined liquids,2030,Electricity Generation by Fuel (TWh),42.2258582222226
9756,GCAM_SSP5,foresight_v1,Pakistan,Fuel,refined liquids,2035,Electricity Generation by Fuel (TWh),56.774021305556
9757,GCAM_SSP5,foresight_v1,Pakistan,Fuel,refined liquids,2040,Electricity Generation by Fuel (TWh),84.3856111111118
9758,GCAM_SSP5,foresight_v1,Pakistan,Fuel,refined liquids,2045,Electricity Generation by Fuel (TWh),100.166505805556
9759,GCAM_SSP5,foresight_v1,Pakistan,Fuel,refined liquids,2050,Electricity Generation by Fuel (TWh),114.534574083334
9760,GCAM_SSP5,foresight_v1,Pakistan,Fuel,solar,2015,Electricity Generation by Fuel (TWh),0.206965000000002
9761,GCAM_SSP5,foresight_v1,Pakistan,Fuel,solar,2020,Electricity Generation by Fuel (TWh),9.50690908961119
9762,GCAM_SSP5,foresight_v1,Pakistan,Fuel,solar,2025,Electricity Generation by Fuel (TWh),31.4424839801391
9763,GCAM_SSP5,foresight_v1,Pakistan,Fuel,solar,2030,Electricity Generation by Fuel (TWh),62.3732068923616
9764,GCAM_SSP5,foresight_v1,Pakistan,Fuel,solar,2035,Electricity Generation by Fuel (TWh),109.004541459029
9765,GCAM_SSP5,foresight_v1,Pakistan,Fuel,solar,2040,Electricity Generation by Fuel (TWh),183.487346236807
9766,GCAM_SSP5,foresight_v1,Pakistan,Fuel,solar,2045,Electricity Generation by Fuel (TWh),258.516286764585
9767,GCAM_SSP5,foresight_v1,Pakistan,Fuel,solar,2050,Electricity Generation by Fuel (TWh),327.367266841642
9768,GCAM_SSP5,foresight_v1,Pakistan,Fuel,wind,2015,Electricity Generation by Fuel (TWh),0.785866666666673
9769,GCAM_SSP5,foresight_v1,Pakistan,Fuel,wind,2020,Electricity Generation by Fuel (TWh),6.66854621388894
9770,GCAM_SSP5,foresight_v1,Pakistan,Fuel,wind,2025,Electricity Generation by Fuel (TWh),22.2075610750002
9771,GCAM_SSP5,foresight_v1,Pakistan,Fuel,wind,2030,Electricity Generation by Fuel (TWh),47.3448744083337
9772,GCAM_SSP5,foresight_v1,Pakistan,Fuel,wind,2035,Electricity Generation by Fuel (TWh),83.4010266305562
9773,GCAM_SSP5,foresight_v1,Pakistan,Fuel,wind,2040,Electricity Generation by Fuel (TWh),141.025773852779
9774,GCAM_SSP5,foresight_v1,Pakistan,Fuel,wind,2045,Electricity Generation by Fuel (TWh),195.399662944446
9775,GCAM_SSP5,foresight_v1,Pakistan,Fuel,wind,2050,Electricity Generation by Fuel (TWh),239.330815555558
9776,GCAM_SSP5,foresight_v1,Pakistan,Population,class1,1975,Population (Millions),66.817
9777,GCAM_SSP5,foresight_v1,Pakistan,Population,class1,1990,Population (Millions),107.648
9778,GCAM_SSP5,foresight_v1,Pakistan,Population,class1,2005,Population (Millions),160.304
9779,GCAM_SSP5,foresight_v1,Pakistan,Population,class1,2010,Population (Millions),179.425
9780,GCAM_SSP5,foresight_v1,Pakistan,Population,class1,2015,Population (Millions),199.427
9781,GCAM_SSP5,foresight_v1,Pakistan,Population,class1,2020,Population (Millions),213.848
9782,GCAM_SSP5,foresight_v1,Pakistan,Population,class1,2025,Population (Millions),226.292
9783,GCAM_SSP5,foresight_v1,Pakistan,Population,class1,2030,Population (Millions),236.473
9784,GCAM_SSP5,foresight_v1,Pakistan,Population,class1,2035,Population (Millions),245.206
9785,GCAM_SSP5,foresight_v1,Pakistan,Population,class1,2040,Population (Millions),252.374
9786,GCAM_SSP5,foresight_v1,Pakistan,Population,class1,2045,Population (Millions),257.72
9787,GCAM_SSP5,foresight_v1,Pakistan,Population,class1,2050,Population (Millions),261.049
9788,GCAM_SSP5,foresight_v1,Pakistan,Population,class1,2055,Population (Millions),262.559
9789,GCAM_SSP5,foresight_v1,Pakistan,Population,class1,2060,Population (Millions),262.335
9790,GCAM_SSP5,foresight_v1,Pakistan,Population,class1,2065,Population (Millions),260.776
9791,GCAM_SSP5,foresight_v1,Pakistan,Population,class1,2070,Population (Millions),257.925
9792,GCAM_SSP5,foresight_v1,Pakistan,Population,class1,2075,Population (Millions),253.791
9793,GCAM_SSP5,foresight_v1,Pakistan,Population,class1,2080,Population (Millions),248.454
9794,GCAM_SSP5,foresight_v1,Pakistan,Population,class1,2085,Population (Millions),242.091
9795,GCAM_SSP5,foresight_v1,Pakistan,Population,class1,2090,Population (Millions),234.946
9796,GCAM_SSP5,foresight_v1,Pakistan,Population,class1,2095,Population (Millions),227.246
9797,GCAM_SSP5,foresight_v1,Pakistan,Population,class1,2100,Population (Millions),219.177
9798,GCAM_SSP5,foresight_v1,Russia,Fuel,biomass,2020,Electricity Generation by Fuel (TWh),1.65151877777779
9799,GCAM_SSP5,foresight_v1,Russia,Fuel,biomass,2025,Electricity Generation by Fuel (TWh),4.18449886111114
9800,GCAM_SSP5,foresight_v1,Russia,Fuel,biomass,2030,Electricity Generation by Fuel (TWh),7.9441565833334
9801,GCAM_SSP5,foresight_v1,Russia,Fuel,biomass,2035,Electricity Generation by Fuel (TWh),12.3364276111112
9802,GCAM_SSP5,foresight_v1,Russia,Fuel,biomass,2040,Electricity Generation by Fuel (TWh),16.3545849722224
9803,GCAM_SSP5,foresight_v1,Russia,Fuel,biomass,2045,Electricity Generation by Fuel (TWh),18.4388016111113
9804,GCAM_SSP5,foresight_v1,Russia,Fuel,biomass,2050,Electricity Generation by Fuel (TWh),19.3664563333335
9805,GCAM_SSP5,foresight_v1,Russia,Fuel,coal,1990,Electricity Generation by Fuel (TWh),151.702583333335
9806,GCAM_SSP5,foresight_v1,Russia,Fuel,coal,2005,Electricity Generation by Fuel (TWh),153.135305555557
9807,GCAM_SSP5,foresight_v1,Russia,Fuel,coal,2010,Electricity Generation by Fuel (TWh),154.55163888889
9808,GCAM_SSP5,foresight_v1,Russia,Fuel,coal,2015,Electricity Generation by Fuel (TWh),146.037333333335
9809,GCAM_SSP5,foresight_v1,Russia,Fuel,coal,2020,Electricity Generation by Fuel (TWh),186.650322222224
9810,GCAM_SSP5,foresight_v1,Russia,Fuel,coal,2025,Electricity Generation by Fuel (TWh),207.466050000002
9811,GCAM_SSP5,foresight_v1,Russia,Fuel,coal,2030,Electricity Generation by Fuel (TWh),226.144179166668
9812,GCAM_SSP5,foresight_v1,Russia,Fuel,coal,2035,Electricity Generation by Fuel (TWh),239.643044444446
9813,GCAM_SSP5,foresight_v1,Russia,Fuel,coal,2040,Electricity Generation by Fuel (TWh),246.574198333335
9814,GCAM_SSP5,foresight_v1,Russia,Fuel,coal,2045,Electricity Generation by Fuel (TWh),243.901679444446
9815,GCAM_SSP5,foresight_v1,Russia,Fuel,coal,2050,Electricity Generation by Fuel (TWh),236.810004166669
9816,GCAM_SSP5,foresight_v1,Russia,Fuel,gas,1990,Electricity Generation by Fuel (TWh),469.556194444448
9817,GCAM_SSP5,foresight_v1,Russia,Fuel,gas,2005,Electricity Generation by Fuel (TWh),415.249500000003
9818,GCAM_SSP5,foresight_v1,Russia,Fuel,gas,2010,Electricity Generation by Fuel (TWh),483.084250000004
9819,GCAM_SSP5,foresight_v1,Russia,Fuel,gas,2015,Electricity Generation by Fuel (TWh),488.024388888893
9820,GCAM_SSP5,foresight_v1,Russia,Fuel,gas,2020,Electricity Generation by Fuel (TWh),547.906186111116
9821,GCAM_SSP5,foresight_v1,Russia,Fuel,gas,2025,Electricity Generation by Fuel (TWh),668.878216666672
9822,GCAM_SSP5,foresight_v1,Russia,Fuel,gas,2030,Electricity Generation by Fuel (TWh),826.516441666673
9823,GCAM_SSP5,foresight_v1,Russia,Fuel,gas,2035,Electricity Generation by Fuel (TWh),995.005094444453
9824,GCAM_SSP5,foresight_v1,Russia,Fuel,gas,2040,Electricity Generation by Fuel (TWh),1148.97916111112
9825,GCAM_SSP5,foresight_v1,Russia,Fuel,gas,2045,Electricity Generation by Fuel (TWh),1246.16887555557
9826,GCAM_SSP5,foresight_v1,Russia,Fuel,gas,2050,Electricity Generation by Fuel (TWh),1311.50223527779
9827,GCAM_SSP5,foresight_v1,Russia,Fuel,geothermal,1990,Electricity Generation by Fuel (TWh),0.0280010555555558
9828,GCAM_SSP5,foresight_v1,Russia,Fuel,geothermal,2005,Electricity Generation by Fuel (TWh),0.409990833333337
9829,GCAM_SSP5,foresight_v1,Russia,Fuel,geothermal,2010,Electricity Generation by Fuel (TWh),0.504972500000004
9830,GCAM_SSP5,foresight_v1,Russia,Fuel,geothermal,2015,Electricity Generation by Fuel (TWh),0.456801388888893
9831,GCAM_SSP5,foresight_v1,Russia,Fuel,geothermal,2020,Electricity Generation by Fuel (TWh),7.61418583333339
9832,GCAM_SSP5,foresight_v1,Russia,Fuel,geothermal,2025,Electricity Generation by Fuel (TWh),14.2853902777779
9833,GCAM_SSP5,foresight_v1,Russia,Fuel,geothermal,2030,Electricity Generation by Fuel (TWh),22.3215155555557
9834,GCAM_SSP5,foresight_v1,Russia,Fuel,geothermal,2035,Electricity Generation by Fuel (TWh),30.016550277778
9835,GCAM_SSP5,foresight_v1,Russia,Fuel,geothermal,2040,Electricity Generation by Fuel (TWh),36.1632972222225
9836,GCAM_SSP5,foresight_v1,Russia,Fuel,geothermal,2045,Electricity Generation by Fuel (TWh),39.3523194444448
9837,GCAM_SSP5,foresight_v1,Russia,Fuel,geothermal,2050,Electricity Generation by Fuel (TWh),37.1570500000003
9838,GCAM_SSP5,foresight_v1,Russia,Fuel,hydro,1990,Electricity Generation by Fuel (TWh),165.916944444446
9839,GCAM_SSP5,foresight_v1,Russia,Fuel,hydro,2005,Electricity Generation by Fuel (TWh),172.676944444446
9840,GCAM_SSP5,foresight_v1,Russia,Fuel,hydro,2010,Electricity Generation by Fuel (TWh),166.483055555557
9841,GCAM_SSP5,foresight_v1,Russia,Fuel,hydro,2015,Electricity Generation by Fuel (TWh),167.993055555557
9842,GCAM_SSP5,foresight_v1,Russia,Fuel,hydro,2020,Electricity Generation by Fuel (TWh),179.452222222224
9843,GCAM_SSP5,foresight_v1,Russia,Fuel,hydro,2025,Electricity Generation by Fuel (TWh),190.91138888889
9844,GCAM_SSP5,foresight_v1,Russia,Fuel,hydro,2030,Electricity Generation by Fuel (TWh),202.370555555557
9845,GCAM_SSP5,foresight_v1,Russia,Fuel,hydro,2035,Electricity Generation by Fuel (TWh),213.830000000002
9846,GCAM_SSP5,foresight_v1,Russia,Fuel,hydro,2040,Electricity Generation by Fuel (TWh),225.289166666668
9847,GCAM_SSP5,foresight_v1,Russia,Fuel,hydro,2045,Electricity Generation by Fuel (TWh),236.748333333335
9848,GCAM_SSP5,foresight_v1,Russia,Fuel,hydro,2050,Electricity Generation by Fuel (TWh),248.207500000002
9849,GCAM_SSP5,foresight_v1,Russia,Fuel,nuclear,1990,Electricity Generation by Fuel (TWh),118.309500000001
9850,GCAM_SSP5,foresight_v1,Russia,Fuel,nuclear,2005,Electricity Generation by Fuel (TWh),149.442750000001
9851,GCAM_SSP5,foresight_v1,Russia,Fuel,nuclear,2010,Electricity Generation by Fuel (TWh),170.405694444446
9852,GCAM_SSP5,foresight_v1,Russia,Fuel,nuclear,2015,Electricity Generation by Fuel (TWh),195.385194444446
9853,GCAM_SSP5,foresight_v1,Russia,Fuel,nuclear,2020,Electricity Generation by Fuel (TWh),246.945883333335
9854,GCAM_SSP5,foresight_v1,Russia,Fuel,nuclear,2025,Electricity Generation by Fuel (TWh),289.135938888891
9855,GCAM_SSP5,foresight_v1,Russia,Fuel,nuclear,2030,Electricity Generation by Fuel (TWh),341.114463888892
9856,GCAM_SSP5,foresight_v1,Russia,Fuel,nuclear,2035,Electricity Generation by Fuel (TWh),394.837047222225
9857,GCAM_SSP5,foresight_v1,Russia,Fuel,nuclear,2040,Electricity Generation by Fuel (TWh),432.524375000003
9858,GCAM_SSP5,foresight_v1,Russia,Fuel,nuclear,2045,Electricity Generation by Fuel (TWh),446.086713888892
9859,GCAM_SSP5,foresight_v1,Russia,Fuel,nuclear,2050,Electricity Generation by Fuel (TWh),447.417647222226
9860,GCAM_SSP5,foresight_v1,Russia,Fuel,refined liquids,1990,Electricity Generation by Fuel (TWh),128.643777777779
9861,GCAM_SSP5,foresight_v1,Russia,Fuel,refined liquids,2005,Electricity Generation by Fuel (TWh),17.8915972222224
9862,GCAM_SSP5,foresight_v1,Russia,Fuel,refined liquids,2010,Electricity Generation by Fuel (TWh),7.14360500000006
9863,GCAM_SSP5,foresight_v1,Russia,Fuel,refined liquids,2015,Electricity Generation by Fuel (TWh),7.09390111111117
9864,GCAM_SSP5,foresight_v1,Russia,Fuel,refined liquids,2020,Electricity Generation by Fuel (TWh),8.57768272222229
9865,GCAM_SSP5,foresight_v1,Russia,Fuel,refined liquids,2025,Electricity Generation by Fuel (TWh),7.14214538888895
9866,GCAM_SSP5,foresight_v1,Russia,Fuel,refined liquids,2030,Electricity Generation by Fuel (TWh),7.37725327222228
9867,GCAM_SSP5,foresight_v1,Russia,Fuel,refined liquids,2035,Electricity Generation by Fuel (TWh),8.94430553611118
9868,GCAM_SSP5,foresight_v1,Russia,Fuel,refined liquids,2040,Electricity Generation by Fuel (TWh),9.94765565833341
9869,GCAM_SSP5,foresight_v1,Russia,Fuel,refined liquids,2045,Electricity Generation by Fuel (TWh),9.4789811722223
9870,GCAM_SSP5,foresight_v1,Russia,Fuel,refined liquids,2050,Electricity Generation by Fuel (TWh),9.78479943333341
9871,GCAM_SSP5,foresight_v1,Russia,Fuel,solar,2015,Electricity Generation by Fuel (TWh),0.334855555555558
9872,GCAM_SSP5,foresight_v1,Russia,Fuel,solar,2020,Electricity Generation by Fuel (TWh),1.71420228283335
9873,GCAM_SSP5,foresight_v1,Russia,Fuel,solar,2025,Electricity Generation by Fuel (TWh),4.89563472311115
9874,GCAM_SSP5,foresight_v1,Russia,Fuel,solar,2030,Electricity Generation by Fuel (TWh),13.2076196975557
9875,GCAM_SSP5,foresight_v1,Russia,Fuel,solar,2035,Electricity Generation by Fuel (TWh),27.8673753958891
9876,GCAM_SSP5,foresight_v1,Russia,Fuel,solar,2040,Electricity Generation by Fuel (TWh),46.4125703847782
9877,GCAM_SSP5,foresight_v1,Russia,Fuel,solar,2045,Electricity Generation by Fuel (TWh),63.4577613431116
9878,GCAM_SSP5,foresight_v1,Russia,Fuel,solar,2050,Electricity Generation by Fuel (TWh),77.7908347491673
9879,GCAM_SSP5,foresight_v1,Russia,Fuel,wind,2005,Electricity Generation by Fuel (TWh),0.00699983333333339
9880,GCAM_SSP5,foresight_v1,Russia,Fuel,wind,2010,Electricity Generation by Fuel (TWh),0.00399977777777781
9881,GCAM_SSP5,foresight_v1,Russia,Fuel,wind,2015,Electricity Generation by Fuel (TWh),0.147935555555557
9882,GCAM_SSP5,foresight_v1,Russia,Fuel,wind,2020,Electricity Generation by Fuel (TWh),16.4474347222224
9883,GCAM_SSP5,foresight_v1,Russia,Fuel,wind,2025,Electricity Generation by Fuel (TWh),36.4465150000003
9884,GCAM_SSP5,foresight_v1,Russia,Fuel,wind,2030,Electricity Generation by Fuel (TWh),68.4742077777783
9885,GCAM_SSP5,foresight_v1,Russia,Fuel,wind,2035,Electricity Generation by Fuel (TWh),108.87176888889
9886,GCAM_SSP5,foresight_v1,Russia,Fuel,wind,2040,Electricity Generation by Fuel (TWh),152.309727222223
9887,GCAM_SSP5,foresight_v1,Russia,Fuel,wind,2045,Electricity Generation by Fuel (TWh),186.220268333335
9888,GCAM_SSP5,foresight_v1,Russia,Fuel,wind,2050,Electricity Generation by Fuel (TWh),197.301975555557
9889,GCAM_SSP5,foresight_v1,Russia,Population,class1,1975,Population (Millions),133.805
9890,GCAM_SSP5,foresight_v1,Russia,Population,class1,1990,Population (Millions),147.532
9891,GCAM_SSP5,foresight_v1,Russia,Population,class1,2005,Population (Millions),143.672
9892,GCAM_SSP5,foresight_v1,Russia,Population,class1,2010,Population (Millions),143.479
9893,GCAM_SSP5,foresight_v1,Russia,Population,class1,2015,Population (Millions),144.985
9894,GCAM_SSP5,foresight_v1,Russia,Population,class1,2020,Population (Millions),144.396
9895,GCAM_SSP5,foresight_v1,Russia,Population,class1,2025,Population (Millions),143.795
9896,GCAM_SSP5,foresight_v1,Russia,Population,class1,2030,Population (Millions),143.054
9897,GCAM_SSP5,foresight_v1,Russia,Population,class1,2035,Population (Millions),142.597
9898,GCAM_SSP5,foresight_v1,Russia,Population,class1,2040,Population (Millions),142.235
9899,GCAM_SSP5,foresight_v1,Russia,Population,class1,2045,Population (Millions),141.595
9900,GCAM_SSP5,foresight_v1,Russia,Population,class1,2050,Population (Millions),140.426
9901,GCAM_SSP5,foresight_v1,Russia,Population,class1,2055,Population (Millions),138.873
9902,GCAM_SSP5,foresight_v1,Russia,Population,class1,2060,Population (Millions),137.073
9903,GCAM_SSP5,foresight_v1,Russia,Population,class1,2065,Population (Millions),134.716
9904,GCAM_SSP5,foresight_v1,Russia,Population,class1,2070,Population (Millions),131.759
9905,GCAM_SSP5,foresight_v1,Russia,Population,class1,2075,Population (Millions),128.119
9906,GCAM_SSP5,foresight_v1,Russia,Population,class1,2080,Population (Millions),123.809
9907,GCAM_SSP5,foresight_v1,Russia,Population,class1,2085,Population (Millions),119.049
9908,GCAM_SSP5,foresight_v1,Russia,Population,class1,2090,Population (Millions),114.079
9909,GCAM_SSP5,foresight_v1,Russia,Population,class1,2095,Population (Millions),109.022
9910,GCAM_SSP5,foresight_v1,Russia,Population,class1,2100,Population (Millions),103.402
9911,GCAM_SSP5,foresight_v1,South Africa,Fuel,biomass,2005,Electricity Generation by Fuel (TWh),0.258996833333335
9912,GCAM_SSP5,foresight_v1,South Africa,Fuel,biomass,2010,Electricity Generation by Fuel (TWh),0.261996833333336
9913,GCAM_SSP5,foresight_v1,South Africa,Fuel,biomass,2015,Electricity Generation by Fuel (TWh),0.258976972222224
9914,GCAM_SSP5,foresight_v1,South Africa,Fuel,biomass,2020,Electricity Generation by Fuel (TWh),0.604190222222227
9915,GCAM_SSP5,foresight_v1,South Africa,Fuel,biomass,2025,Electricity Generation by Fuel (TWh),1.58840977777779
9916,GCAM_SSP5,foresight_v1,South Africa,Fuel,biomass,2030,Electricity Generation by Fuel (TWh),3.1984975277778
9917,GCAM_SSP5,foresight_v1,South Africa,Fuel,biomass,2035,Electricity Generation by Fuel (TWh),5.49793022222227
9918,GCAM_SSP5,foresight_v1,South Africa,Fuel,biomass,2040,Electricity Generation by Fuel (TWh),8.1057065833334
9919,GCAM_SSP5,foresight_v1,South Africa,Fuel,biomass,2045,Electricity Generation by Fuel (TWh),10.6330166972223
9920,GCAM_SSP5,foresight_v1,South Africa,Fuel,biomass,2050,Electricity Generation by Fuel (TWh),12.8413677722223
9921,GCAM_SSP5,foresight_v1,South Africa,Fuel,coal,1990,Electricity Generation by Fuel (TWh),155.922833333335
9922,GCAM_SSP5,foresight_v1,South Africa,Fuel,coal,2005,Electricity Generation by Fuel (TWh),229.078194444446
9923,GCAM_SSP5,foresight_v1,South Africa,Fuel,coal,2010,Electricity Generation by Fuel (TWh),241.939083333335
9924,GCAM_SSP5,foresight_v1,South Africa,Fuel,coal,2015,Electricity Generation by Fuel (TWh),228.362916666669
9925,GCAM_SSP5,foresight_v1,South Africa,Fuel,coal,2020,Electricity Generation by Fuel (TWh),272.968922222224
9926,GCAM_SSP5,foresight_v1,South Africa,Fuel,coal,2025,Electricity Generation by Fuel (TWh),319.524619444447
9927,GCAM_SSP5,foresight_v1,South Africa,Fuel,coal,2030,Electricity Generation by Fuel (TWh),367.955307861114
9928,GCAM_SSP5,foresight_v1,South Africa,Fuel,coal,2035,Electricity Generation by Fuel (TWh),414.389882277781
9929,GCAM_SSP5,foresight_v1,South Africa,Fuel,coal,2040,Electricity Generation by Fuel (TWh),454.486481777781
9930,GCAM_SSP5,foresight_v1,South Africa,Fuel,coal,2045,Electricity Generation by Fuel (TWh),487.533963972226
9931,GCAM_SSP5,foresight_v1,South Africa,Fuel,coal,2050,Electricity Generation by Fuel (TWh),514.067464138893
9932,GCAM_SSP5,foresight_v1,South Africa,Fuel,gas,2020,Electricity Generation by Fuel (TWh),0.594275588888894
9933,GCAM_SSP5,foresight_v1,South Africa,Fuel,gas,2025,Electricity Generation by Fuel (TWh),1.28670382222223
