id,scenario,dataset,region,classLabel,class,x,units,param,value
240,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,coal,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,82.60380778
241,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,coal,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,115.2865153
242,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,gas,2005,Electricity Generation by Fuel (TWh),elecByTechTWh,1.156003861
243,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,gas,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,2.389392778
244,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,gas,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,8.009512778
245,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,gas,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,13.57940417
246,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,gas,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,17.58734667
247,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,gas,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,25.95328417
248,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,gas,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,37.48720139
249,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,gas,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,54.63936222
250,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,gas,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,80.32134
251,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,gas,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,114.1930482
252,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,geothermal,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,0.222462028
253,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,geothermal,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,0.55757425
254,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,geothermal,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,1.487647306
255,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,geothermal,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,3.012218639
256,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,geothermal,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,5.326492444
257,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,geothermal,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,8.388216833
258,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,geothermal,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,11.90883611
259,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,hydro,1990,Electricity Generation by Fuel (TWh),elecByTechTWh,15.24491667
260,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,hydro,2005,Electricity Generation by Fuel (TWh),elecByTechTWh,33.36583333
261,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,hydro,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,41.22833333
262,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,hydro,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,44.89666667
263,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,hydro,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,48.67611111
264,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,hydro,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,52.45527778
265,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,hydro,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,56.23472222
266,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,hydro,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,60.01416667
267,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,hydro,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,63.79361111
268,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,hydro,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,67.57277778
269,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,hydro,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,71.35222222
270,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,nuclear,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,0.020349475
271,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,nuclear,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,0.127147733
272,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,nuclear,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,0.506083453
273,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,nuclear,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,1.264925369
274,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,nuclear,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,2.568567392
275,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,nuclear,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,4.693171031
276,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,nuclear,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,8.019075028
277,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,refined liquids,1990,Electricity Generation by Fuel (TWh),elecByTechTWh,0.707270556
278,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,refined liquids,2005,Electricity Generation by Fuel (TWh),elecByTechTWh,1.716596667
279,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,refined liquids,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,2.626273056
280,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,refined liquids,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,7.339388889
281,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,refined liquids,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,25.06321167
282,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,refined liquids,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,36.25276361
283,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,refined liquids,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,59.75722583
284,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,refined liquids,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,91.98748097
285,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,refined liquids,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,135.9439016
286,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,refined liquids,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,195.0227609
287,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,refined liquids,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,274.9590424
288,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,solar,2005,Electricity Generation by Fuel (TWh),elecByTechTWh,0.003111111
289,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,solar,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,0.014694722
290,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,solar,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,0.024079444
291,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,solar,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,10.19712303
292,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,solar,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,23.61118475
293,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,solar,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,40.57906962
294,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,solar,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,63.97761319
295,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,solar,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,96.82681465
296,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,solar,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,140.5231821
297,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,solar,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,198.7075763
298,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,wind,2005,Electricity Generation by Fuel (TWh),elecByTechTWh,0.000611114
299,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,wind,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,0.001861147
300,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,wind,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,0.018108194
301,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,wind,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,0.361572464
302,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,wind,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,0.899850125
303,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,wind,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,2.508092153
304,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,wind,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,5.568178264
305,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,wind,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,11.51483326
306,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,wind,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,22.40737338
307,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,wind,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,40.92203705
330,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,biomass,1990,Electricity Generation by Fuel (TWh),elecByTechTWh,0.046999939
331,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,biomass,2005,Electricity Generation by Fuel (TWh),elecByTechTWh,0.171
332,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,biomass,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,0.215001444
333,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,biomass,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,0.255399917
334,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,biomass,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,1.373940569
335,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,biomass,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,3.678391652
336,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,biomass,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,8.745260635
337,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,biomass,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,16.88724749
338,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,biomass,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,29.58048103
339,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,biomass,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,47.3198867
340,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,biomass,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,69.00017281
341,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,coal,1990,Electricity Generation by Fuel (TWh),elecByTechTWh,0.130296806
342,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,coal,2005,Electricity Generation by Fuel (TWh),elecByTechTWh,0.763102306
343,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,coal,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,1.030950556
344,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,coal,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,0.236807778
345,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,coal,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,0.949295167
346,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,coal,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,1.696239556
347,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,coal,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,3.102826417
348,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,coal,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,5.231098778
349,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,coal,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,8.6134775
350,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,coal,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,13.66325203
351,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,coal,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,21.25181829
352,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,gas,1990,Electricity Generation by Fuel (TWh),elecByTechTWh,7.404978333
353,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,gas,2005,Electricity Generation by Fuel (TWh),elecByTechTWh,20.366975
354,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,gas,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,26.86096111
355,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,gas,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,42.29685444
356,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,gas,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,73.21732389
357,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,gas,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,109.8145333
358,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,gas,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,186.2781206
359,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,gas,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,300.2526681
360,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,gas,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,468.0853694
361,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,gas,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,712.5198019
362,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,gas,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,1044.28253
363,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,geothermal,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,1.413400556
364,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,geothermal,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,4.299438333
365,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,geothermal,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,10.47038028
366,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,geothermal,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,18.88492361
367,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,geothermal,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,29.17461194
368,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,geothermal,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,39.17746861
369,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,geothermal,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,39.3641
370,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,hydro,1990,Electricity Generation by Fuel (TWh),elecByTechTWh,22.34252778
371,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,hydro,2005,Electricity Generation by Fuel (TWh),elecByTechTWh,30.20888889
372,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,hydro,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,31.75305556
373,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,hydro,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,32.81111111
374,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,hydro,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,44.69138889
375,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,hydro,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,56.57138889
376,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,hydro,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,68.45138889
377,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,hydro,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,80.33138889
378,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,hydro,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,92.21166667
379,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,hydro,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,104.0916667
380,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,hydro,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,115.9716667
381,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,nuclear,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,0.135757389
382,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,nuclear,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,1.216522667
383,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,nuclear,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,4.838495722
384,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,nuclear,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,12.37441403
385,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,nuclear,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,25.35106206
386,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,nuclear,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,45.76803619
387,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,nuclear,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,77.31238831
388,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,refined liquids,1990,Electricity Generation by Fuel (TWh),elecByTechTWh,4.645743611
389,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,refined liquids,2005,Electricity Generation by Fuel (TWh),elecByTechTWh,6.151805278
390,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,refined liquids,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,9.17235
391,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,refined liquids,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,11.13306111
392,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,refined liquids,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,14.38348
393,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,refined liquids,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,18.08893642
394,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,refined liquids,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,29.61300378
395,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,refined liquids,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,47.65435192
396,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,refined liquids,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,72.67887075
397,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,refined liquids,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,103.1671051
398,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,refined liquids,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,149.7386537
399,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,solar,2005,Electricity Generation by Fuel (TWh),elecByTechTWh,0.005416667
400,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,solar,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,0.042166944
401,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,solar,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,0.663927778
402,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,solar,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,8.191211173
403,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,solar,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,29.645635
404,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,solar,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,65.53030735
405,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,solar,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,123.166741
406,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,solar,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,214.4733389
407,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,solar,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,348.3423975
408,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,solar,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,541.9422216
409,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,wind,2005,Electricity Generation by Fuel (TWh),elecByTechTWh,0.0025
410,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,wind,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,0.007972278
411,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,wind,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,0.079079167
412,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,wind,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,2.986369111
413,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,wind,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,9.861256917
414,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,wind,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,28.71066747
415,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,wind,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,64.08955081
416,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,wind,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,127.175648
417,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,wind,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,226.4870779
418,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,wind,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,371.3188131
441,GCAM_SSP2,foresight_v1,Argentina,Fuel,biomass,1990,Electricity Generation by Fuel (TWh),elecByTechTWh,0.107
442,GCAM_SSP2,foresight_v1,Argentina,Fuel,biomass,2005,Electricity Generation by Fuel (TWh),elecByTechTWh,1.287
443,GCAM_SSP2,foresight_v1,Argentina,Fuel,biomass,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,2.194999722
444,GCAM_SSP2,foresight_v1,Argentina,Fuel,biomass,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,2.137771667
445,GCAM_SSP2,foresight_v1,Argentina,Fuel,biomass,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,2.811844722
446,GCAM_SSP2,foresight_v1,Argentina,Fuel,biomass,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,3.951864139
447,GCAM_SSP2,foresight_v1,Argentina,Fuel,biomass,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,5.004782917
448,GCAM_SSP2,foresight_v1,Argentina,Fuel,biomass,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,6.059543917
449,GCAM_SSP2,foresight_v1,Argentina,Fuel,biomass,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,6.879394083
450,GCAM_SSP2,foresight_v1,Argentina,Fuel,biomass,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,7.339415139
451,GCAM_SSP2,foresight_v1,Argentina,Fuel,biomass,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,7.234929389
452,GCAM_SSP2,foresight_v1,Argentina,Fuel,coal,1990,Electricity Generation by Fuel (TWh),elecByTechTWh,0.66
453,GCAM_SSP2,foresight_v1,Argentina,Fuel,coal,2005,Electricity Generation by Fuel (TWh),elecByTechTWh,2.179999722
454,GCAM_SSP2,foresight_v1,Argentina,Fuel,coal,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,3.012996944
455,GCAM_SSP2,foresight_v1,Argentina,Fuel,coal,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,3.302646944
456,GCAM_SSP2,foresight_v1,Argentina,Fuel,coal,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,4.919086667
