"","scenario","subRegion","param","aggregate","class","x","value"
"300","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","agriculture",2005,94.53095604
"301","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","agriculture",2010,103.38773214
"302","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","agriculture",2015,113.8113747
"303","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","agriculture",2020,127.6429467
"304","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","agriculture",2025,140.6798317
"305","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","agriculture",2030,153.0932088
"306","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","agriculture",2035,163.2789281
"307","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","agriculture",2040,172.8817315
"308","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","agriculture",2045,182.0572025
"309","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","agriculture",2050,190.191884
"310","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","desalination",2020,8.62297084e-07
"311","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","desalination",2025,2.359404371e-06
"312","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","desalination",2030,6.404024048e-06
"313","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","desalination",2035,1.8072375224e-05
"314","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","desalination",2040,5.2700158845e-05
"315","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","desalination",2045,0.000151282319528
"316","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","desalination",2050,0.000375916642877
"317","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","electricity",1990,0.930036722
"318","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","electricity",2005,2.266895962
"319","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","electricity",2010,2.946821843
"320","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","electricity",2015,3.880091645
"321","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","electricity",2020,4.60151921
"322","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","electricity",2025,5.42432221
"323","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","electricity",2030,6.25810191
"324","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","electricity",2035,6.95650359
"325","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","electricity",2040,7.50794767
"326","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","electricity",2045,7.93244588
"327","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","electricity",2050,8.21739283
"328","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","industry",1975,0.2979599881
"329","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","industry",1990,1.044478327
"330","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","industry",2005,1.700895565
"331","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","industry",2010,1.819525834
"332","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","industry",2015,1.83121936
"333","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","industry",2020,2.355483426
"334","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","industry",2025,2.945063764
"335","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","industry",2030,3.58429933
"336","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","industry",2035,4.23080055
"337","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","industry",2040,4.87430539
"338","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","industry",2045,5.50720512
"339","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","industry",2050,6.10272685
"340","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","livestock",1975,0.03856326134
"341","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","livestock",1990,0.4923455084
"342","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","livestock",2005,0.848996942
"343","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","livestock",2010,1.056100189
"344","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","livestock",2015,1.123179444
"345","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","livestock",2020,1.304599776
"346","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","livestock",2025,1.489095098
"347","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","livestock",2030,1.667184516
"348","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","livestock",2035,1.832665893
"349","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","livestock",2040,1.98997815
"350","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","livestock",2045,2.135765531
"351","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","livestock",2050,2.267679882
"352","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","mining",1975,0.04001830794
"353","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","mining",1990,0.3216623825
"354","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","mining",2005,0.438097795
"355","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","mining",2010,0.536847975
"356","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","mining",2015,0.562790334
"357","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","mining",2020,0.594814917
"358","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","mining",2025,0.670733143
"359","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","mining",2030,0.742476911
"360","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","mining",2035,0.805617486
"361","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","mining",2040,0.84640202
"362","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","mining",2045,0.866930356
"363","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","mining",2050,0.878261725
"364","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","municipal",1975,3.699604495
"365","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","municipal",1990,5.67299567
"366","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","municipal",2005,12.46339503
"367","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","municipal",2010,13.71620199
"368","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","municipal",2015,16.34110971
"369","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","municipal",2020,18.15992712
"370","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","municipal",2025,19.98173886
"371","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","municipal",2030,21.68375728
"372","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","municipal",2035,23.21440381
"373","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","municipal",2040,24.60107413
"374","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","municipal",2045,25.82635549
"375","GCAM_SSP2","Africa_Northern","watWithdrawBySec","sum","municipal",2050,26.85501431
"376","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","biomass",2010,0.112000027777779
"377","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","biomass",2015,0.157811055555557
"378","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","biomass",2020,0.482225500000004
"379","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","biomass",2025,0.79127263333334
"380","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","biomass",2030,1.26362220000001
"381","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","biomass",2035,1.94142500000002
"382","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","biomass",2040,2.95614568888891
"383","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","biomass",2045,4.45057407222226
"384","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","biomass",2050,6.57358132777783
"385","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","coal",1990,5.92509638888894
"386","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","coal",2005,5.68538277777782
"387","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","coal",2010,3.52717638888892
"388","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","coal",2015,7.4116144444445
"389","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","coal",2020,22.1668730555557
"390","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","coal",2025,33.4693813888892
"391","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","coal",2030,46.9665769444448
"392","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","coal",2035,63.1159055555561
"393","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","coal",2040,84.9938327777785
"394","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","coal",2045,114.374655555556
"395","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","coal",2050,152.411400555557
"396","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","gas",2005,1.1559991388889
"397","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","gas",2010,2.38934833333335
"398","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","gas",2015,8.01078694444451
"399","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","gas",2020,17.5943211111113
"400","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","gas",2025,26.0358788888891
"401","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","gas",2030,37.4773533333336
"402","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","gas",2035,52.5153813888893
"403","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","gas",2040,74.1239180555561
"404","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","gas",2045,104.223849166668
"405","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","gas",2050,142.235974277779
"406","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","geothermal",2020,0.498169166666671
"407","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","geothermal",2025,1.26749027777779
"408","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","geothermal",2030,2.51558055555558
"409","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","geothermal",2035,4.22015638888892
"410","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","geothermal",2040,6.54685166666672
"411","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","geothermal",2045,9.45092194444452
"412","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","geothermal",2050,12.3947802777779
"413","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","hydro",1990,15.2449166666668
"414","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","hydro",2005,33.3658333333336
"415","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","hydro",2010,41.2283333333337
"416","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","hydro",2015,44.896666666667
"417","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","hydro",2020,48.6761111111115
"418","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","hydro",2025,52.4552777777782
"419","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","hydro",2030,56.2347222222227
"420","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","hydro",2035,60.0141666666671
"421","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","hydro",2040,63.7936111111116
"422","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","hydro",2045,67.5727777777783
"423","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","hydro",2050,71.3522222222228
"424","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","nuclear",2020,0.0494479111111115
"425","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","nuclear",2025,0.351792911111114
"426","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","nuclear",2030,1.04166605000001
"427","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","nuclear",2035,2.25939355000002
"428","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","nuclear",2040,4.17899910555559
"429","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","nuclear",2045,7.10265632777783
"430","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","nuclear",2050,11.3229935500001
"431","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","refined liquids",1990,0.707270611111117
"432","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","refined liquids",2005,1.7165888888889
"433","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","refined liquids",2010,2.6262252777778
"434","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","refined liquids",2015,7.34055583333339
"435","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","refined liquids",2020,34.8575836111114
"436","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","refined liquids",2025,57.5931250000005
"437","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","refined liquids",2030,90.5309188888896
"438","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","refined liquids",2035,133.133819444446
"439","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","refined liquids",2040,193.540019444446
"440","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","refined liquids",2045,271.932938250002
"441","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","refined liquids",2050,369.151630833336
"442","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","solar",2005,0.00311111111111114
"443","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","solar",2010,0.0146944722222223
"444","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","solar",2015,0.024083277777778
"445","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","solar",2020,1.08915632669445
"446","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","solar",2025,3.04806644012225
"447","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","solar",2030,5.86162780447505
"448","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","solar",2035,9.8552789185848
"449","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","solar",2040,16.098499724936
"450","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","solar",2045,25.6317688795805
"451","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","solar",2050,39.9239115023389
"452","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","wind",2005,0.000611111111111116
"453","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","wind",2010,0.0018611138888889
"454","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","wind",2015,0.0181110555555557
"455","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","wind",2020,0.286889061111113
"456","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","wind",2025,0.71627839444445
"457","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","wind",2030,1.51998606111112
"458","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","wind",2035,2.83457011666669
"459","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","wind",2040,5.08710856111115
"460","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","wind",2045,8.69027225555562
"461","GCAM_SSP2","Africa_Southern","elecByTechTWh","sum","wind",2050,13.896060638889
"462","GCAM_SSP2","Africa_Southern","pop","sum","class1",1975,53.046
"463","GCAM_SSP2","Africa_Southern","pop","sum","class1",1990,83.159
"464","GCAM_SSP2","Africa_Southern","pop","sum","class1",2005,121.701
"465","GCAM_SSP2","Africa_Southern","pop","sum","class1",2010,139.244
"466","GCAM_SSP2","Africa_Southern","pop","sum","class1",2015,160.447
"467","GCAM_SSP2","Africa_Southern","pop","sum","class1",2020,179.81
"468","GCAM_SSP2","Africa_Southern","pop","sum","class1",2025,199.719
"469","GCAM_SSP2","Africa_Southern","pop","sum","class1",2030,219.91
"470","GCAM_SSP2","Africa_Southern","pop","sum","class1",2035,240.067
"471","GCAM_SSP2","Africa_Southern","pop","sum","class1",2040,260.006
"472","GCAM_SSP2","Africa_Southern","pop","sum","class1",2045,279.087
"473","GCAM_SSP2","Africa_Southern","pop","sum","class1",2050,297.214
"474","GCAM_SSP2","Africa_Southern","pop","sum","class1",2055,313.929
"475","GCAM_SSP2","Africa_Southern","pop","sum","class1",2060,329.226
"476","GCAM_SSP2","Africa_Southern","pop","sum","class1",2065,343.254
"477","GCAM_SSP2","Africa_Southern","pop","sum","class1",2070,355.958
"478","GCAM_SSP2","Africa_Southern","pop","sum","class1",2075,367.099
"479","GCAM_SSP2","Africa_Southern","pop","sum","class1",2080,376.885
"480","GCAM_SSP2","Africa_Southern","pop","sum","class1",2085,385.319
"481","GCAM_SSP2","Africa_Southern","pop","sum","class1",2090,392.092
"482","GCAM_SSP2","Africa_Southern","pop","sum","class1",2095,397.271
"483","GCAM_SSP2","Africa_Southern","pop","sum","class1",2100,400.909
"484","GCAM_SSP2","Africa_Southern","watWithdrawBySec","sum","agriculture",1975,3.57223372
"485","GCAM_SSP2","Africa_Southern","watWithdrawBySec","sum","agriculture",1990,4.22341037
"486","GCAM_SSP2","Africa_Southern","watWithdrawBySec","sum","agriculture",2005,6.68348251
"487","GCAM_SSP2","Africa_Southern","watWithdrawBySec","sum","agriculture",2010,8.60223697
"488","GCAM_SSP2","Africa_Southern","watWithdrawBySec","sum","agriculture",2015,10.46498241
"489","GCAM_SSP2","Africa_Southern","watWithdrawBySec","sum","agriculture",2020,11.78709683
"490","GCAM_SSP2","Africa_Southern","watWithdrawBySec","sum","agriculture",2025,13.11874449
"491","GCAM_SSP2","Africa_Southern","watWithdrawBySec","sum","agriculture",2030,14.49638467
"492","GCAM_SSP2","Africa_Southern","watWithdrawBySec","sum","agriculture",2035,16.20496303
"493","GCAM_SSP2","Africa_Southern","watWithdrawBySec","sum","agriculture",2040,17.96262875
"494","GCAM_SSP2","Africa_Southern","watWithdrawBySec","sum","agriculture",2045,19.81328728
"495","GCAM_SSP2","Africa_Southern","watWithdrawBySec","sum","agriculture",2050,21.71654516
"496","GCAM_SSP2","Africa_Southern","watWithdrawBySec","sum","desalination",2045,6.59024e-10
"497","GCAM_SSP2","Africa_Southern","watWithdrawBySec","sum","desalination",2050,2.764808e-09
"498","GCAM_SSP2","Africa_Southern","watWithdrawBySec","sum","electricity",1990,0.107674864
"499","GCAM_SSP2","Africa_Southern","watWithdrawBySec","sum","electricity",2005,0.135732168
"500","GCAM_SSP2","Africa_Southern","watWithdrawBySec","sum","electricity",2010,0.138491658
"501","GCAM_SSP2","Africa_Southern","watWithdrawBySec","sum","electricity",2015,0.336843097
"502","GCAM_SSP2","Africa_Southern","watWithdrawBySec","sum","electricity",2020,1.025560983
"503","GCAM_SSP2","Africa_Southern","watWithdrawBySec","sum","electricity",2025,1.58642833
"504","GCAM_SSP2","Africa_Southern","watWithdrawBySec","sum","electricity",2030,2.32985687
"505","GCAM_SSP2","Africa_Southern","watWithdrawBySec","sum","electricity",2035,3.24931794
"506","GCAM_SSP2","Africa_Southern","watWithdrawBySec","sum","electricity",2040,4.50376091
"507","GCAM_SSP2","Africa_Southern","watWithdrawBySec","sum","electricity",2045,6.12556574
"508","GCAM_SSP2","Africa_Southern","watWithdrawBySec","sum","electricity",2050,8.13306014
"509","GCAM_SSP2","Africa_Southern","watWithdrawBySec","sum","industry",1975,0.17635055
"510","GCAM_SSP2","Africa_Southern","watWithdrawBySec","sum","industry",1990,0.240265648
"511","GCAM_SSP2","Africa_Southern","watWithdrawBySec","sum","industry",2005,0.440916519
"512","GCAM_SSP2","Africa_Southern","watWithdrawBySec","sum","industry",2010,0.394305111
"513","GCAM_SSP2","Africa_Southern","watWithdrawBySec","sum","industry",2015,0.498220055
"514","GCAM_SSP2","Africa_Southern","watWithdrawBySec","sum","industry",2020,0.687903122
"515","GCAM_SSP2","Africa_Southern","watWithdrawBySec","sum","industry",2025,0.902401995
"516","GCAM_SSP2","Africa_Southern","watWithdrawBySec","sum","industry",2030,1.154814166
"517","GCAM_SSP2","Africa_Southern","watWithdrawBySec","sum","industry",2035,1.44709832
"518","GCAM_SSP2","Africa_Southern","watWithdrawBySec","sum","industry",2040,1.81487773
