"subRegion","x","param","value","units","aggregate","scenario","class"
"Rwanda",11,"deaths",7.837,"Cases Per Million","sum","COVID","all"
"Rwanda",12,"deaths",4.897,"Cases Per Million","sum","COVID","all"
"Rwanda",13,"deaths",3.463,"Cases Per Million","sum","COVID","all"
"Rwanda",14,"deaths",2.106,"Cases Per Million","sum","COVID","all"
"Rwanda",15,"deaths",1.354,"Cases Per Million","sum","COVID","all"
"Rwanda",16,"deaths",6.4,"Cases Per Million","sum","COVID","all"
"Rwanda",17,"deaths",27.87,"Cases Per Million","sum","COVID","all"
"Rwanda",18,"deaths",21.167,"Cases Per Million","sum","COVID","all"
"Rwanda",19,"deaths",13.86,"Cases Per Million","sum","COVID","all"
"Rwanda",20,"deaths",4.369,"Cases Per Million","sum","COVID","all"
"Rwanda",21,"deaths",0.827,"Cases Per Million","sum","COVID","all"
"Rwanda",22,"deaths",0.15,"Cases Per Million","sum","COVID","all"
"Saint Lucia",1,"deaths",NA,"Cases Per Million","sum","COVID","all"
"Saint Lucia",2,"deaths",NA,"Cases Per Million","sum","COVID","all"
"Saint Lucia",3,"deaths",NA,"Cases Per Million","sum","COVID","all"
"Saint Lucia",4,"deaths",NA,"Cases Per Million","sum","COVID","all"
"Saint Lucia",5,"deaths",NA,"Cases Per Million","sum","COVID","all"
"Saint Lucia",6,"deaths",NA,"Cases Per Million","sum","COVID","all"
"Saint Lucia",7,"deaths",NA,"Cases Per Million","sum","COVID","all"
"Saint Lucia",8,"deaths",NA,"Cases Per Million","sum","COVID","all"
"Saint Lucia",9,"deaths",NA,"Cases Per Million","sum","COVID","all"
"Saint Lucia",10,"deaths",16.269,"Cases Per Million","sum","COVID","all"
"Saint Lucia",11,"deaths",43.384,"Cases Per Million","sum","COVID","all"
"Saint Lucia",12,"deaths",119.306,"Cases Per Million","sum","COVID","all"
"Saint Lucia",13,"deaths",135.575,"Cases Per Million","sum","COVID","all"
"Saint Lucia",14,"deaths",75.922,"Cases Per Million","sum","COVID","all"
"Saint Lucia",15,"deaths",27.115,"Cases Per Million","sum","COVID","all"
"Saint Lucia",16,"deaths",27.115,"Cases Per Million","sum","COVID","all"
"Saint Lucia",17,"deaths",27.115,"Cases Per Million","sum","COVID","all"
"Saint Lucia",18,"deaths",81.345,"Cases Per Million","sum","COVID","all"
"Saint Lucia",19,"deaths",526.03,"Cases Per Million","sum","COVID","all"
"Saint Lucia",20,"deaths",292.842,"Cases Per Million","sum","COVID","all"
"Saint Lucia",21,"deaths",135.575,"Cases Per Million","sum","COVID","all"
"Saint Lucia",22,"deaths",16.269,"Cases Per Million","sum","COVID","all"
"Samoa",1,"deaths",NA,"Cases Per Million","sum","COVID","all"
"Samoa",2,"deaths",NA,"Cases Per Million","sum","COVID","all"
"Samoa",3,"deaths",NA,"Cases Per Million","sum","COVID","all"
"Samoa",4,"deaths",NA,"Cases Per Million","sum","COVID","all"
"Samoa",5,"deaths",NA,"Cases Per Million","sum","COVID","all"
"Samoa",6,"deaths",NA,"Cases Per Million","sum","COVID","all"
"Samoa",7,"deaths",NA,"Cases Per Million","sum","COVID","all"
"Samoa",8,"deaths",NA,"Cases Per Million","sum","COVID","all"
"Samoa",9,"deaths",NA,"Cases Per Million","sum","COVID","all"
"Samoa",10,"deaths",NA,"Cases Per Million","sum","COVID","all"
"Samoa",11,"deaths",NA,"Cases Per Million","sum","COVID","all"
"Samoa",12,"deaths",NA,"Cases Per Million","sum","COVID","all"
"Samoa",13,"deaths",NA,"Cases Per Million","sum","COVID","all"
"Samoa",14,"deaths",NA,"Cases Per Million","sum","COVID","all"
"São Tomé and Principe",1,"deaths",NA,"Cases Per Million","sum","COVID","all"
"São Tomé and Principe",2,"deaths",53.724,"Cases Per Million","sum","COVID","all"
"São Tomé and Principe",3,"deaths",4.477,"Cases Per Million","sum","COVID","all"
"São Tomé and Principe",4,"deaths",8.954,"Cases Per Million","sum","COVID","all"
"São Tomé and Principe",5,"deaths",0,"Cases Per Million","sum","COVID","all"
"São Tomé and Principe",6,"deaths",0,"Cases Per Million","sum","COVID","all"
"São Tomé and Principe",7,"deaths",4.477,"Cases Per Million","sum","COVID","all"
"São Tomé and Principe",8,"deaths",4.477,"Cases Per Million","sum","COVID","all"
"São Tomé and Principe",9,"deaths",0,"Cases Per Million","sum","COVID","all"
"São Tomé and Principe",10,"deaths",0,"Cases Per Million","sum","COVID","all"
"São Tomé and Principe",11,"deaths",53.724,"Cases Per Million","sum","COVID","all"
"São Tomé and Principe",12,"deaths",22.385,"Cases Per Million","sum","COVID","all"
"São Tomé and Principe",13,"deaths",4.477,"Cases Per Million","sum","COVID","all"
"São Tomé and Principe",14,"deaths",13.431,"Cases Per Million","sum","COVID","all"
"São Tomé and Principe",15,"deaths",-4.477,"Cases Per Million","sum","COVID","all"
"São Tomé and Principe",16,"deaths",0,"Cases Per Million","sum","COVID","all"
"São Tomé and Principe",17,"deaths",0,"Cases Per Million","sum","COVID","all"
"São Tomé and Principe",18,"deaths",58.201,"Cases Per Million","sum","COVID","all"
"São Tomé and Principe",19,"deaths",26.862,"Cases Per Million","sum","COVID","all"
"São Tomé and Principe",20,"deaths",0,"Cases Per Million","sum","COVID","all"
"São Tomé and Principe",21,"deaths",4.477,"Cases Per Million","sum","COVID","all"
"Saudi Arabia",1,"deaths",NA,"Cases Per Million","sum","COVID","all"
"Saudi Arabia",2,"deaths",4.297,"Cases Per Million","sum","COVID","all"
"Saudi Arabia",3,"deaths",9.652,"Cases Per Million","sum","COVID","all"
"Saudi Arabia",4,"deaths",32.43,"Cases Per Million","sum","COVID","all"
"Saudi Arabia",5,"deaths",34.437,"Cases Per Million","sum","COVID","all"
"Saudi Arabia",6,"deaths",29.171,"Cases Per Million","sum","COVID","all"
"Saudi Arabia",7,"deaths",24.646,"Cases Per Million","sum","COVID","all"
"Saudi Arabia",8,"deaths",17.939,"Cases Per Million","sum","COVID","all"
"Saudi Arabia",9,"deaths",13.979,"Cases Per Million","sum","COVID","all"
"Saudi Arabia",10,"deaths",9.253,"Cases Per Million","sum","COVID","all"
"Saudi Arabia",11,"deaths",4.3,"Cases Per Million","sum","COVID","all"
"Saudi Arabia",12,"deaths",3.361,"Cases Per Million","sum","COVID","all"
"Saudi Arabia",13,"deaths",4.949,"Cases Per Million","sum","COVID","all"
"Saudi Arabia",14,"deaths",8.15,"Cases Per Million","sum","COVID","all"
"Saudi Arabia",15,"deaths",11.46,"Cases Per Million","sum","COVID","all"
"Saudi Arabia",16,"deaths",12.929,"Cases Per Million","sum","COVID","all"
"Saudi Arabia",17,"deaths",11.828,"Cases Per Million","sum","COVID","all"
"Saudi Arabia",18,"deaths",7.781,"Cases Per Million","sum","COVID","all"
"Saudi Arabia",19,"deaths",5.771,"Cases Per Million","sum","COVID","all"
"Saudi Arabia",20,"deaths",2.212,"Cases Per Million","sum","COVID","all"
"Saudi Arabia",21,"deaths",1.187,"Cases Per Million","sum","COVID","all"
"Saudi Arabia",22,"deaths",0.538,"Cases Per Million","sum","COVID","all"
"Senegal",1,"deaths",NA,"Cases Per Million","sum","COVID","all"
"Senegal",2,"deaths",NA,"Cases Per Million","sum","COVID","all"
"Senegal",3,"deaths",0.522,"Cases Per Million","sum","COVID","all"
"Senegal",4,"deaths",1.916,"Cases Per Million","sum","COVID","all"
"Senegal",5,"deaths",4.067,"Cases Per Million","sum","COVID","all"
"Senegal",6,"deaths",5.408,"Cases Per Million","sum","COVID","all"
"Senegal",7,"deaths",4.59,"Cases Per Million","sum","COVID","all"
"Senegal",8,"deaths",1.566,"Cases Per Million","sum","COVID","all"
"Senegal",9,"deaths",0.754,"Cases Per Million","sum","COVID","all"
"Senegal",10,"deaths",0.522,"Cases Per Million","sum","COVID","all"
"Senegal",11,"deaths",4.475,"Cases Per Million","sum","COVID","all"
"Senegal",12,"deaths",12.679,"Cases Per Million","sum","COVID","all"
"Senegal",13,"deaths",14.19,"Cases Per Million","sum","COVID","all"
"Senegal",14,"deaths",10.408,"Cases Per Million","sum","COVID","all"
"Senegal",15,"deaths",3.251,"Cases Per Million","sum","COVID","all"
"Senegal",16,"deaths",1.856,"Cases Per Million","sum","COVID","all"
"Senegal",17,"deaths",1.567,"Cases Per Million","sum","COVID","all"
"Senegal",18,"deaths",10.873,"Cases Per Million","sum","COVID","all"
"Senegal",19,"deaths",23.96,"Cases Per Million","sum","COVID","all"
"Senegal",20,"deaths",5.405,"Cases Per Million","sum","COVID","all"
"Senegal",21,"deaths",1.16,"Cases Per Million","sum","COVID","all"
"Senegal",22,"deaths",0.406,"Cases Per Million","sum","COVID","all"
"Senegal",23,"deaths",0.058,"Cases Per Million","sum","COVID","all"
"Serbia",1,"deaths",NA,"Cases Per Million","sum","COVID","all"
"Serbia",2,"deaths",NA,"Cases Per Million","sum","COVID","all"
"Serbia",3,"deaths",23.727,"Cases Per Million","sum","COVID","all"
"Serbia",4,"deaths",9.32,"Cases Per Million","sum","COVID","all"
"Serbia",5,"deaths",4.959,"Cases Per Million","sum","COVID","all"
"Serbia",6,"deaths",43.076,"Cases Per Million","sum","COVID","all"
"Serbia",7,"deaths",20.379,"Cases Per Million","sum","COVID","all"
"Serbia",8,"deaths",5.247,"Cases Per Million","sum","COVID","all"
"Serbia",9,"deaths",10.339,"Cases Per Million","sum","COVID","all"
"Serbia",10,"deaths",114.094,"Cases Per Million","sum","COVID","all"
"Serbia",11,"deaths",233.862,"Cases Per Million","sum","COVID","all"
"Serbia",12,"deaths",117.734,"Cases Per Million","sum","COVID","all"
"Serbia",13,"deaths",61.553,"Cases Per Million","sum","COVID","all"
"Serbia",14,"deaths",125.882,"Cases Per Million","sum","COVID","all"
"Serbia",15,"deaths",153.387,"Cases Per Million","sum","COVID","all"
"Serbia",16,"deaths",73.199,"Cases Per Million","sum","COVID","all"
"Serbia",17,"deaths",26.488,"Cases Per Million","sum","COVID","all"
"Serbia",18,"deaths",9.757,"Cases Per Million","sum","COVID","all"
"Serbia",19,"deaths",25.907,"Cases Per Million","sum","COVID","all"
"Serbia",20,"deaths",137.088,"Cases Per Million","sum","COVID","all"
"Serbia",21,"deaths",250.451,"Cases Per Million","sum","COVID","all"
"Serbia",22,"deaths",252.635,"Cases Per Million","sum","COVID","all"
"Serbia",23,"deaths",75.384,"Cases Per Million","sum","COVID","all"
"Sierra Leone",1,"deaths",NA,"Cases Per Million","sum","COVID","all"
"Sierra Leone",2,"deaths",NA,"Cases Per Million","sum","COVID","all"
"Sierra Leone",3,"deaths",4.793,"Cases Per Million","sum","COVID","all"
"Sierra Leone",4,"deaths",1.721,"Cases Per Million","sum","COVID","all"
"Sierra Leone",5,"deaths",0.861,"Cases Per Million","sum","COVID","all"
"Sierra Leone",6,"deaths",0.369,"Cases Per Million","sum","COVID","all"
"Sierra Leone",7,"deaths",0.246,"Cases Per Million","sum","COVID","all"
"Sierra Leone",8,"deaths",0.246,"Cases Per Million","sum","COVID","all"
"Sierra Leone",9,"deaths",0,"Cases Per Million","sum","COVID","all"
"Sierra Leone",10,"deaths",0.246,"Cases Per Million","sum","COVID","all"
"Sierra Leone",11,"deaths",0.369,"Cases Per Million","sum","COVID","all"
"Sierra Leone",12,"deaths",0,"Cases Per Million","sum","COVID","all"
"Sierra Leone",13,"deaths",0,"Cases Per Million","sum","COVID","all"
"Sierra Leone",14,"deaths",0,"Cases Per Million","sum","COVID","all"
"Sierra Leone",15,"deaths",0,"Cases Per Million","sum","COVID","all"
"Sierra Leone",16,"deaths",2.579,"Cases Per Million","sum","COVID","all"
"Sierra Leone",17,"deaths",2.46,"Cases Per Million","sum","COVID","all"
"Sierra Leone",18,"deaths",0.123,"Cases Per Million","sum","COVID","all"
"Sierra Leone",19,"deaths",0,"Cases Per Million","sum","COVID","all"
"Sierra Leone",20,"deaths",0,"Cases Per Million","sum","COVID","all"
"Sierra Leone",21,"deaths",0,"Cases Per Million","sum","COVID","all"
"Sierra Leone",22,"deaths",0,"Cases Per Million","sum","COVID","all"
"Singapore",1,"deaths",NA,"Cases Per Million","sum","COVID","all"
"Singapore",2,"deaths",NA,"Cases Per Million","sum","COVID","all"
"Singapore",3,"deaths",NA,"Cases Per Million","sum","COVID","all"
"Singapore",4,"deaths",2.197,"Cases Per Million","sum","COVID","all"
"Singapore",5,"deaths",1.465,"Cases Per Million","sum","COVID","all"
"Singapore",6,"deaths",0.549,"Cases Per Million","sum","COVID","all"
"Singapore",7,"deaths",0.183,"Cases Per Million","sum","COVID","all"
"Singapore",8,"deaths",0,"Cases Per Million","sum","COVID","all"
"Singapore",9,"deaths",0,"Cases Per Million","sum","COVID","all"
"Singapore",10,"deaths",0.183,"Cases Per Million","sum","COVID","all"
"Singapore",11,"deaths",0.183,"Cases Per Million","sum","COVID","all"
"Singapore",12,"deaths",0,"Cases Per Million","sum","COVID","all"
"Singapore",13,"deaths",0,"Cases Per Million","sum","COVID","all"
"Singapore",14,"deaths",0,"Cases Per Million","sum","COVID","all"
"Singapore",15,"deaths",0.183,"Cases Per Million","sum","COVID","all"
"Singapore",16,"deaths",0,"Cases Per Million","sum","COVID","all"
"Singapore",17,"deaths",0.549,"Cases Per Million","sum","COVID","all"
"Singapore",18,"deaths",0.549,"Cases Per Million","sum","COVID","all"
"Singapore",19,"deaths",0.183,"Cases Per Million","sum","COVID","all"
"Singapore",20,"deaths",3.297,"Cases Per Million","sum","COVID","all"
"Singapore",21,"deaths",7.334,"Cases Per Million","sum","COVID","all"
"Singapore",22,"deaths",57.208,"Cases Per Million","sum","COVID","all"
"Singapore",23,"deaths",57.025,"Cases Per Million","sum","COVID","all"
"Singapore",24,"deaths",14.668,"Cases Per Million","sum","COVID","all"
"Slovakia",1,"deaths",NA,"Cases Per Million","sum","COVID","all"
"Slovakia",2,"deaths",4.21,"Cases Per Million","sum","COVID","all"
"Slovakia",3,"deaths",0.915,"Cases Per Million","sum","COVID","all"
"Slovakia",4,"deaths",0,"Cases Per Million","sum","COVID","all"
"Slovakia",5,"deaths",0.183,"Cases Per Million","sum","COVID","all"
"Slovakia",6,"deaths",0.732,"Cases Per Million","sum","COVID","all"
"Slovakia",7,"deaths",2.746,"Cases Per Million","sum","COVID","all"
"Slovakia",8,"deaths",31.316,"Cases Per Million","sum","COVID","all"
"Slovakia",9,"deaths",113.536,"Cases Per Million","sum","COVID","all"
"Slovakia",10,"deaths",237.882,"Cases Per Million","sum","COVID","all"
"Slovakia",11,"deaths",458.549,"Cases Per Million","sum","COVID","all"
"Slovakia",12,"deaths",466.42,"Cases Per Million","sum","COVID","all"
"Slovakia",13,"deaths",463.312,"Cases Per Million","sum","COVID","all"
"Slovakia",14,"deaths",359.846,"Cases Per Million","sum","COVID","all"
"Slovakia",15,"deaths",120.681,"Cases Per Million","sum","COVID","all"
"Slovakia",16,"deaths",30.581,"Cases Per Million","sum","COVID","all"
"Slovakia",17,"deaths",5.492,"Cases Per Million","sum","COVID","all"
"Slovakia",18,"deaths",1.464,"Cases Per Million","sum","COVID","all"
"Slovakia",19,"deaths",16.296,"Cases Per Million","sum","COVID","all"
"Slovakia",20,"deaths",72.701,"Cases Per Million","sum","COVID","all"
"Slovakia",21,"deaths",253.447,"Cases Per Million","sum","COVID","all"
"Slovakia",22,"deaths",182.576,"Cases Per Million","sum","COVID","all"
"Slovenia",1,"deaths",NA,"Cases Per Million","sum","COVID","all"
"Slovenia",2,"deaths",NA,"Cases Per Million","sum","COVID","all"
"Slovenia",3,"deaths",36.556,"Cases Per Million","sum","COVID","all"
"Slovenia",4,"deaths",8.177,"Cases Per Million","sum","COVID","all"
"Slovenia",5,"deaths",1.443,"Cases Per Million","sum","COVID","all"
"Slovenia",6,"deaths",3.848,"Cases Per Million","sum","COVID","all"
"Slovenia",7,"deaths",6.734,"Cases Per Million","sum","COVID","all"
"Slovenia",8,"deaths",8.177,"Cases Per Million","sum","COVID","all"
"Slovenia",9,"deaths",90.437,"Cases Per Million","sum","COVID","all"
"Slovenia",10,"deaths",527.731,"Cases Per Million","sum","COVID","all"
"Slovenia",11,"deaths",607.106,"Cases Per Million","sum","COVID","all"
"Slovenia",12,"deaths",387.739,"Cases Per Million","sum","COVID","all"
"Slovenia",13,"deaths",160.195,"Cases Per Million","sum","COVID","all"
"Slovenia",14,"deaths",101.501,"Cases Per Million","sum","COVID","all"
"Slovenia",15,"deaths",97.65,"Cases Per Million","sum","COVID","all"
"Slovenia",16,"deaths",60.126,"Cases Per Million","sum","COVID","all"
"Slovenia",17,"deaths",21.164,"Cases Per Million","sum","COVID","all"
"Slovenia",18,"deaths",4.81,"Cases Per Million","sum","COVID","all"
"Slovenia",19,"deaths",10.101,"Cases Per Million","sum","COVID","all"
"Slovenia",20,"deaths",53.393,"Cases Per Million","sum","COVID","all"
"Slovenia",21,"deaths",88.514,"Cases Per Million","sum","COVID","all"
"Slovenia",22,"deaths",230.429,"Cases Per Million","sum","COVID","all"
"Slovenia",23,"deaths",96.694,"Cases Per Million","sum","COVID","all"
"Solomon Is.",1,"deaths",NA,"Cases Per Million","sum","COVID","all"
"Solomon Is.",2,"deaths",NA,"Cases Per Million","sum","COVID","all"
"Solomon Is.",3,"deaths",NA,"Cases Per Million","sum","COVID","all"
"Solomon Is.",4,"deaths",NA,"Cases Per Million","sum","COVID","all"
"Solomon Is.",5,"deaths",NA,"Cases Per Million","sum","COVID","all"
"Solomon Is.",6,"deaths",NA,"Cases Per Million","sum","COVID","all"
"Solomon Is.",7,"deaths",NA,"Cases Per Million","sum","COVID","all"
"Solomon Is.",8,"deaths",NA,"Cases Per Million","sum","COVID","all"
"Solomon Is.",9,"deaths",NA,"Cases Per Million","sum","COVID","all"
"Solomon Is.",10,"deaths",NA,"Cases Per Million","sum","COVID","all"
"Solomon Is.",11,"deaths",NA,"Cases Per Million","sum","COVID","all"
"Solomon Is.",12,"deaths",NA,"Cases Per Million","sum","COVID","all"
"Solomon Is.",13,"deaths",NA,"Cases Per Million","sum","COVID","all"
"Solomon Is.",14,"deaths",NA,"Cases Per Million","sum","COVID","all"
"Solomon Is.",15,"deaths",NA,"Cases Per Million","sum","COVID","all"
"Somalia",1,"deaths",NA,"Cases Per Million","sum","COVID","all"
"Somalia",2,"deaths",NA,"Cases Per Million","sum","COVID","all"
"Somalia",3,"deaths",3.055,"Cases Per Million","sum","COVID","all"
"Somalia",4,"deaths",0.732,"Cases Per Million","sum","COVID","all"
"Somalia",5,"deaths",0.183,"Cases Per Million","sum","COVID","all"
"Somalia",6,"deaths",0.305,"Cases Per Million","sum","COVID","all"
"Somalia",7,"deaths",0.061,"Cases Per Million","sum","COVID","all"
"Somalia",8,"deaths",0.305,"Cases Per Million","sum","COVID","all"
"Somalia",9,"deaths",0.55,"Cases Per Million","sum","COVID","all"
"Somalia",10,"deaths",1.038,"Cases Per Million","sum","COVID","all"
"Somalia",11,"deaths",0,"Cases Per Million","sum","COVID","all"
"Somalia",12,"deaths",6.663,"Cases Per Million","sum","COVID","all"
"Somalia",13,"deaths",17.729,"Cases Per Million","sum","COVID","all"
"Somalia",14,"deaths",11.248,"Cases Per Million","sum","COVID","all"
"Somalia",15,"deaths",3.423,"Cases Per Million","sum","COVID","all"
"Somalia",16,"deaths",0.366,"Cases Per Million","sum","COVID","all"
"Somalia",17,"deaths",2.2,"Cases Per Million","sum","COVID","all"
"Somalia",18,"deaths",10.148,"Cases Per Million","sum","COVID","all"
"Somalia",19,"deaths",8.193,"Cases Per Million","sum","COVID","all"
"Somalia",20,"deaths",5.93,"Cases Per Million","sum","COVID","all"
"Somalia",21,"deaths",7.273,"Cases Per Million","sum","COVID","all"
"Somalia",22,"deaths",0.367,"Cases Per Million","sum","COVID","all"
"South Africa",1,"deaths",NA,"Cases Per Million","sum","COVID","all"
"South Africa",2,"deaths",NA,"Cases Per Million","sum","COVID","all"
