scenario,region,subRegion,param,sources,class,x,xLabel,vintage,units,aggregate,classLabel,classPalette,origScen,origQuery,origUnits,origX,value
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,PalmFruit,2005,Year,Vint_2005,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2005,0.02345769
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,PalmFruit,2010,Year,Vint_2010,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2010,0.02469109
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,PalmFruit,2015,Year,Vint_2015,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2015,0.0282428
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,PalmFruit,2020,Year,Vint_2020,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2020,0.029264956
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,PalmFruit,2025,Year,Vint_2025,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2025,0.030678308
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,PalmFruit,2030,Year,Vint_2030,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2030,0.031749328
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,PalmFruit,2035,Year,Vint_2035,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2035,0.027492741
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,PalmFruit,2040,Year,Vint_2040,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2040,0.024296647
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,PalmFruit,2045,Year,Vint_2045,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2045,0.022319612
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,PalmFruit,2050,Year,Vint_2050,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2050,0.020898153
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,PalmFruit,2055,Year,Vint_2055,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2055,0.02228143
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,PalmFruit,2060,Year,Vint_2060,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2060,0.023239332
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,PalmFruit,2065,Year,Vint_2065,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2065,0.024087921
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,PalmFruit,2070,Year,Vint_2070,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2070,0.024604891
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,PalmFruit,2075,Year,Vint_2075,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2075,0.024976719
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,PalmFruit,2080,Year,Vint_2080,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2080,0.025240147
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,PalmFruit,2085,Year,Vint_2085,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2085,0.025439081
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,PalmFruit,2090,Year,Vint_2090,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2090,0.025618809
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,PalmFruit,2095,Year,Vint_2095,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2095,0.02576866
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,PalmFruit,2100,Year,Vint_2100,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2100,0.02591197
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,Rice,1975,Year,Vint_1975,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,1975,0.48095299
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,Rice,1990,Year,Vint_1990,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,1990,0.7345095
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,Rice,2005,Year,Vint_2005,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2005,1.4707561
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,Rice,2010,Year,Vint_2010,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2010,1.6699329
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,Rice,2015,Year,Vint_2015,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2015,1.4019038
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,Rice,2020,Year,Vint_2020,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2020,1.4127914
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,Rice,2025,Year,Vint_2025,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2025,1.4178906
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,Rice,2030,Year,Vint_2030,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2030,1.4118338
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,Rice,2035,Year,Vint_2035,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2035,1.4478851
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,Rice,2040,Year,Vint_2040,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2040,1.4897109
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,Rice,2045,Year,Vint_2045,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2045,1.5185363
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,Rice,2050,Year,Vint_2050,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2050,1.5316219
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,Rice,2055,Year,Vint_2055,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2055,1.5636922
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,Rice,2060,Year,Vint_2060,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2060,1.5853011
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,Rice,2065,Year,Vint_2065,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2065,1.5979225
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,Rice,2070,Year,Vint_2070,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2070,1.5901774
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,Rice,2075,Year,Vint_2075,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2075,1.5888809
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,Rice,2080,Year,Vint_2080,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2080,1.5796097
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,Rice,2085,Year,Vint_2085,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2085,1.5644766
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,Rice,2090,Year,Vint_2090,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2090,1.5453907
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,Rice,2095,Year,Vint_2095,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2095,1.5234678
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,Rice,2100,Year,Vint_2100,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2100,1.4991788
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,RootTuber,1975,Year,Vint_1975,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,1975,0.0039854
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,RootTuber,1990,Year,Vint_1990,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,1990,0.00937249
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,RootTuber,2005,Year,Vint_2005,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2005,0.0298117
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,RootTuber,2010,Year,Vint_2010,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2010,0.0490729
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,RootTuber,2015,Year,Vint_2015,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2015,0.0471788
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,RootTuber,2020,Year,Vint_2020,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2020,0.0448568
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,RootTuber,2025,Year,Vint_2025,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2025,0.043445267
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,RootTuber,2030,Year,Vint_2030,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2030,0.041788882
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,RootTuber,2035,Year,Vint_2035,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2035,0.046199767
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,RootTuber,2040,Year,Vint_2040,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2040,0.050520906
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,RootTuber,2045,Year,Vint_2045,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2045,0.05584878
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,RootTuber,2050,Year,Vint_2050,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2050,0.061321478
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,RootTuber,2055,Year,Vint_2055,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2055,0.06161402
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,RootTuber,2060,Year,Vint_2060,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2060,0.061420116
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,RootTuber,2065,Year,Vint_2065,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2065,0.060882311
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,RootTuber,2070,Year,Vint_2070,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2070,0.059369411
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,RootTuber,2075,Year,Vint_2075,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2075,0.058413531
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,RootTuber,2080,Year,Vint_2080,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2080,0.057223117
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,RootTuber,2085,Year,Vint_2085,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2085,0.055911855
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,RootTuber,2090,Year,Vint_2090,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2090,0.054546231
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,RootTuber,2095,Year,Vint_2095,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2095,0.05314372
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,RootTuber,2100,Year,Vint_2100,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2100,0.051703622
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,SugarCrop,1975,Year,Vint_1975,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,1975,0.01345088
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,SugarCrop,1990,Year,Vint_1990,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,1990,0.02119699
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,SugarCrop,2005,Year,Vint_2005,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2005,0.064087799
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,SugarCrop,2010,Year,Vint_2010,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2010,0.078572198
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,SugarCrop,2015,Year,Vint_2015,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2015,0.086501698
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,SugarCrop,2020,Year,Vint_2020,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2020,0.089196805
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,SugarCrop,2025,Year,Vint_2025,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2025,0.091811415
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,SugarCrop,2030,Year,Vint_2030,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2030,0.093458955
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,SugarCrop,2035,Year,Vint_2035,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2035,0.098604933
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,SugarCrop,2040,Year,Vint_2040,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2040,0.107164373
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,SugarCrop,2045,Year,Vint_2045,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2045,0.111998202
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,SugarCrop,2050,Year,Vint_2050,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2050,0.115788137
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,SugarCrop,2055,Year,Vint_2055,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2055,0.119989605
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,SugarCrop,2060,Year,Vint_2060,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2060,0.121994263
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,SugarCrop,2065,Year,Vint_2065,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2065,0.123510219
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,SugarCrop,2070,Year,Vint_2070,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2070,0.12365074
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,SugarCrop,2075,Year,Vint_2075,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2075,0.123403359
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,SugarCrop,2080,Year,Vint_2080,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2080,0.122313659
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,SugarCrop,2085,Year,Vint_2085,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2085,0.120772467
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,SugarCrop,2090,Year,Vint_2090,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2090,0.119145243
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,SugarCrop,2095,Year,Vint_2095,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2095,0.117599189
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,SugarCrop,2100,Year,Vint_2100,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2100,0.116186397
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,Wheat,1975,Year,Vint_1975,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,1975,0.0034884
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,Wheat,1990,Year,Vint_1990,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,1990,0.009540788
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,Wheat,2005,Year,Vint_2005,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2005,0.010174878
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,Wheat,2010,Year,Vint_2010,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2010,0.012684878
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,Wheat,2015,Year,Vint_2015,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2015,0.012773878
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,Wheat,2020,Year,Vint_2020,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2020,0.013684852
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,Wheat,2025,Year,Vint_2025,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2025,0.014546291
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,Wheat,2030,Year,Vint_2030,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2030,0.015343246
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,Wheat,2035,Year,Vint_2035,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2035,0.017480424
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,Wheat,2040,Year,Vint_2040,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2040,0.019594707
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,Wheat,2045,Year,Vint_2045,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2045,0.021662695
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,Wheat,2050,Year,Vint_2050,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2050,0.023694149
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,Wheat,2055,Year,Vint_2055,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2055,0.023805859
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,Wheat,2060,Year,Vint_2060,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2060,0.023861677
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,Wheat,2065,Year,Vint_2065,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2065,0.02389312
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,Wheat,2070,Year,Vint_2070,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2070,0.023808213
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,Wheat,2075,Year,Vint_2075,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2075,0.023752038
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,Wheat,2080,Year,Vint_2080,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2080,0.023631532
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,Wheat,2085,Year,Vint_2085,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2085,0.02347466
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,Wheat,2090,Year,Vint_2090,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2090,0.023296247
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,Wheat,2095,Year,Vint_2095,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2095,0.023090915
Scenario 1,Southeast Asia,BengalBay,Ag Production (Mt),NA,Wheat,2100,Year,Vint_2100,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2100,0.022849647
Scenario 1,Southeast Asia,BoHai,Ag Production (Mt),NA,Corn,1975,Year,Vint_1975,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,1975,0.3177051
Scenario 1,Southeast Asia,BoHai,Ag Production (Mt),NA,Corn,1990,Year,Vint_1990,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,1990,0.6014128
Scenario 1,Southeast Asia,BoHai,Ag Production (Mt),NA,Corn,2005,Year,Vint_2005,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2005,0.2621028
Scenario 1,Southeast Asia,BoHai,Ag Production (Mt),NA,Corn,2010,Year,Vint_2010,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2010,0.2707381
Scenario 1,Southeast Asia,BoHai,Ag Production (Mt),NA,Corn,2015,Year,Vint_2015,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2015,0.3444731
Scenario 1,Southeast Asia,BoHai,Ag Production (Mt),NA,Corn,2020,Year,Vint_2020,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2020,0.3582099
Scenario 1,Southeast Asia,BoHai,Ag Production (Mt),NA,Corn,2025,Year,Vint_2025,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2025,0.3655891
Scenario 1,Southeast Asia,BoHai,Ag Production (Mt),NA,Corn,2030,Year,Vint_2030,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2030,0.3661624
Scenario 1,Southeast Asia,BoHai,Ag Production (Mt),NA,Corn,2035,Year,Vint_2035,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2035,0.3571174
Scenario 1,Southeast Asia,BoHai,Ag Production (Mt),NA,Corn,2040,Year,Vint_2040,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2040,0.3519299
Scenario 1,Southeast Asia,BoHai,Ag Production (Mt),NA,Corn,2045,Year,Vint_2045,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2045,0.3505457
Scenario 1,Southeast Asia,BoHai,Ag Production (Mt),NA,Corn,2050,Year,Vint_2050,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2050,0.3482453
Scenario 1,Southeast Asia,BoHai,Ag Production (Mt),NA,Corn,2055,Year,Vint_2055,Ag Production (Mt),sum,Crop,pal_metis,Scenario 1,ag production by tech,Mt,2055,0.3573935
